probe_id,stability_fraction,n_significant_repeats
exm896994-0_T_F_1918391293,0.0,0
exm897008-0_B_F_1918216855,0.0,0
exm2271593-0_B_F_1984840429,0.0,0
exm-rs12794435-131_B_R_1990479243,0.0,0
exm2259755-0_T_F_1975240691,0.0,0
exm2264415-0_B_R_2060145752,0.0,0
exm897025-0_T_R_1918347907,0.0,0
exm897029-0_B_R_1918396056,0.0,0
exm897039-0_T_F_1918272743,0.0,0
exm2267162-0_B_R_1984840245,0.0,0
exm897049-0_B_R_1918250270,0.0,0
exm897091-0_T_F_1918235374,0.0,0
exm897101-0_B_R_1918194982,0.0,0
exm897104-0_T_F_1918277259,0.0,0
exm897105-0_B_R_1918286464,0.0,0
exm897110-0_T_R_1918343376,0.0,0
exm897111-0_T_R_1918336333,0.0,0
exm897119-0_B_F_1918200921,0.0,0
exm897126-0_B_F_1918225090,0.0,0
exm1706827-0_B_F_1927369830,0.0,0
exm-rs12295638-131_B_F_1990478950,0.0,0
exm897204-0_B_F_1918235056,0.0,0
exm897205-0_B_F_1918194827,0.0,0
exm897214-0_B_F_1918309606,0.0,0
exm897218-0_T_R_1918353868,0.0,0
exm897227-0_T_R_1918392784,0.0,0
exm897237-0_B_F_1918275165,0.0,0
exm2259756-0_B_R_1975240628,0.0,0
exm897259-0_T_F_1918257063,0.0,0
exm897262-0_T_R_1918228581,0.0,0
exm897273-0_T_R_1918224623,0.0,0
exm2264416-0_T_F_1984840401,0.0,0
exm897285-0_B_R_1918310181,0.0,0
exm897288-0_T_F_1918275359,0.0,0
exm897318-0_B_R_1918368570,0.0,0
exm897356-0_T_F_1918390433,0.0,0
exm897358-0_T_R_1918366922,0.0,0
exm2267163-0_T_F_2060139860,0.0,0
exm897366-0_B_F_1918274345,0.0,0
exm897368-0_T_R_1918277552,0.0,0
exm897372-0_B_F_1918396025,0.0,0
exm897381-0_T_R_1918303182,0.0,0
exm897394-0_T_R_1918303798,0.0,0
exm897395-0_T_R_1918254988,0.0,0
exm897398-0_T_R_1918364052,0.0,0
exm897407-0_T_F_1918205781,0.0,0
exm897408-0_B_R_1918322092,0.0,0
exm897426-0_T_R_1918277644,0.0,0
exm897432-0_B_F_1918316431,0.0,0
exm897442-0_B_R_1918269627,0.0,0
exm897448-0_T_R_2060127597,0.0,0
exm897469-0_B_R_1918259056,0.0,0
exm897484-0_T_F_1918327277,0.0,0
exm2271594-0_T_R_1984839949,0.0,0
exm-rs988712-131_B_F_1990486390,0.0,0
exm-rs7481311-131_B_F_1990485038,0.0,0
exm2264417-0_T_F_1984840669,0.0,0
exm-rs925946-131_T_R_1990494653,0.0,0
exm897570-0_B_F_2060131509,0.0,0
exm897574-0_T_F_1918311973,0.0,0
exm897586-0_B_F_1918342223,0.0,0
exm897594-0_T_F_1918378339,0.0,0
exm897613-0_T_R_1918306467,0.0,0
exm897636-0_T_R_1918394364,0.0,0
exm897665-0_B_R_1918353540,0.0,0
exm897674-0_B_F_1918322581,0.0,0
exm897695-0_T_R_1918241991,0.0,0
exm2264418-0_B_R_1984840698,0.0,0
exm2259760-0_B_R_1975240808,0.0,0
exm897725-0_T_F_1918252637,0.0,0
exm2267260-0_B_R_1984840508,0.0,0
exm-rs1602565-131_B_F_1990479842,0.0,0
exm2259763-0_T_R_1975250155,0.0,0
exm2271480-0_B_F_1984840010,0.0,0
exm-rs2993051-131_B_F_1990482189,0.0,0
exm897807-0_B_F_1918231090,0.0,0
exm897809-0_B_F_1918308902,0.0,0
exm897822-0_T_F_1918310856,0.0,0
exm897842-0_B_R_1918379108,0.0,0
exm2249797-0_T_F_1975240725,0.0,0
exm897867-0_B_R_1918362058,0.0,0
exm2271596-0_T_R_1984840285,0.0,0
exm-rs3925584-131_T_F_1990492040,0.0,0
exm2271481-0_B_F_1984840008,0.0,0
exm897939-0_T_F_1918341153,0.0,0
exm897940-0_B_F_1918378365,0.0,0
exm897945-0_T_R_1918267723,0.0,0
exm897961-0_T_R_1918267597,0.0,0
exm897985-0_T_R_1918384532,0.0,0
exm898000-0_T_R_1918297453,0.0,0
exm898002-0_B_F_1918241258,0.0,0
exm898008-0_B_R_1918367220,0.0,0
exm898017-0_B_F_1918249041,0.0,0
exm898020-0_B_R_1918221323,0.0,0
exm898021-0_T_R_1918361836,0.0,0
exm898022-0_B_R_1918200804,0.0,0
exm898024-0_B_R_1918280450,0.0,0
exm898035-0_T_F_1918345933,0.0,0
exm2264446-0_T_F_1984839870,0.0,0
exm898091-0_B_F_1918360017,0.0,0
exm898094-0_T_F_1918280605,0.0,0
exm898121-0_T_R_1918301765,0.0,0
exm898127-0_B_F_1918315869,0.0,0
exm898130-0_T_F_1918387493,0.0,0
exm898153-0_T_R_1918285224,0.0,0
exm898185-0_B_R_1918201450,0.0,0
exm898192-0_T_R_1918358760,0.0,0
exm2271482-0_B_F_1984840196,0.0,0
exm898197-0_B_R_1918207540,0.0,0
exm898206-0_T_F_1918264563,0.0,0
exm898214-0_T_R_1918380628,0.0,0
exm898225-0_T_F_1918316125,0.0,0
exm898228-0_T_F_1918191359,0.0,0
exm898229-0_B_F_1918257407,0.0,0
exm898230-0_T_R_1918198122,0.0,0
exm898255-0_T_R_1918196612,0.0,0
exm2271597-0_B_F_1984840551,0.0,0
exm898310-0_T_F_1918246080,0.0,0
exm898314-0_B_R_1918384444,0.0,0
exm898323-0_T_F_1918346754,0.0,0
exm2264419-0_T_F_1984839968,0.0,0
exm-rs10767942-131_T_R_1990487216,0.0,0
exm898433-0_T_R_2060127662,0.0,0
exm898478-0_T_R_1918356954,0.0,0
exm898485-0_B_R_1918351499,0.0,0
exm898486-0_B_R_1918360644,0.0,0
exm898489-0_B_R_1918338781,0.0,0
exm898525-0_B_R_1918371358,0.0,0
exm898536-0_T_R_1918262878,0.0,0
exm898556-0_T_F_1918304335,0.0,0
exm898585-0_B_F_1918241582,0.0,0
exm898591-0_B_F_1918213633,0.0,0
exm898592-0_B_R_1918224723,0.0,0
exm898609-0_B_F_1918284367,0.0,0
exm898612-0_B_R_1918313122,0.0,0
exm898617-0_B_R_1918193452,0.0,0
exm898618-0_B_R_1918385088,0.0,0
exm898627-0_B_R_1918247142,0.0,0
exm-rs10767971-131_B_F_1990478096,0.0,0
exm2271483-0_B_F_1984840288,0.0,0
exm898647-0_B_F_1918389547,0.0,0
exm898664-0_T_F_1918217653,0.0,0
exm898676-0_T_F_1918250183,0.0,0
exm898690-0_B_R_1918339424,0.0,0
exm898703-0_B_R_1918339121,0.0,0
exm898711-0_T_R_1918220224,0.0,0
exm898728-0_B_R_1918251806,0.0,0
exm898730-0_T_R_1918272532,0.0,0
exm898735-0_T_F_1918357215,0.0,0
exm898739-0_B_R_1918200420,0.0,0
exm898741-0_T_R_1918362970,0.0,0
exm898742-0_T_R_1918296875,0.0,0
exm898754-0_B_R_1918235559,0.0,0
exm898765-0_B_F_1918393365,0.0,0
exm898785-0_B_R_1918316738,0.0,0
exm898806-0_B_F_1918253493,0.0,0
exm898818-0_T_F_1918276011,0.0,0
exm898826-0_T_F_1918275725,0.0,0
exm898835-0_B_R_1918351730,0.0,0
exm898856-0_T_R_1918269673,0.0,0
exm898858-0_B_R_1918347353,0.0,0
exm-rs1064005-131_T_F_1990487174,0.0,0
exm898866-0_T_F_1918307240,0.0,0
exm898871-0_T_F_1918369371,0.0,0
exm898878-0_T_F_1918306158,0.0,0
exm898899-0_B_R_1918381982,0.0,0
exm898900-0_B_F_1918214321,0.0,0
exm898912-0_B_R_1918287904,0.0,0
exm898913-0_B_F_1918329079,0.0,0
exm898918-0_B_R_1918310897,0.0,0
exm-rs1028564-131_B_F_1990477790,0.0,0
exm898976-0_T_R_1918273802,0.0,0
exm898987-0_B_R_1918396454,0.0,0
exm898994-0_B_R_1918390244,0.0,0
exm898995-0_T_F_1918372995,0.0,0
exm899011-0_T_F_1918356799,0.0,0
exm899018-0_T_F_1918302961,0.0,0
exm899020-0_T_F_1918346730,0.0,0
exm899026-0_T_F_2058862844,0.0,0
exm899031-0_T_F_1918325541,0.0,0
exm899038-0_B_R_1918271285,0.0,0
exm899047-0_T_R_1918284334,0.0,0
exm899052-0_B_F_1918307884,0.0,0
exm899070-0_T_F_1918339861,0.0,0
exm899085-0_B_F_1918202659,0.0,0
exm899096-0_B_R_1918391868,0.0,0
exm899098-0_T_R_1918361142,0.0,0
exm899121-0_B_F_1918347918,0.0,0
exm899128-0_B_R_1918376746,0.0,0
exm899134-0_T_R_1918388702,0.0,0
exm899150-0_B_F_1918207739,0.0,0
exm899152-0_T_R_1918328820,0.0,0
exm899171-0_T_R_1918308967,0.0,0
exm899179-0_T_F_1918227096,0.0,0
exm899181-0_T_R_1918365766,0.0,0
exm2249806-0_T_R_1975251023,0.0,0
exm899187-0_B_R_1918242735,0.0,0
exm899192-0_B_R_1918362522,0.0,0
exm899193-0_T_F_1918347290,0.0,0
exm899202-0_T_F_1918376389,0.0,0
exm899203-0_T_F_1918391709,0.0,0
exm899224-0_B_R_1918321760,0.0,0
exm2271484-0_B_F_1984840695,0.0,0
exm-rs10437629-131_B_R_1990477827,0.0,0
exm899253-0_T_F_1918281005,0.0,0
exm899256-0_T_R_2060127581,0.0,0
exm2267262-0_T_F_1984840174,0.0,0
exm2249807-0_B_R_1975250379,0.0,0
exm899335-0_T_F_1918216765,0.0,0
exm899356-0_B_R_1918344812,0.0,0
exm899358-0_B_R_1918195768,0.0,0
exm2249809-0_T_F_1975250080,0.0,0
exm899404-0_B_R_1918377086,0.0,0
exm899413-0_T_R_1918221125,0.0,0
exm899453-0_T_R_1918315022,0.0,0
exm899454-0_T_R_1918312308,0.0,0
exm899467-0_B_R_1918298927,0.0,0
exm2249810-0_B_R_2060121692,0.0,0
exm2249811-0_T_F_1975250018,0.0,0
exm899492-0_B_R_1918376168,0.0,0
exm2249812-0_T_R_1975240686,0.0,0
exm899574-0_T_F_1918311596,0.0,0
exm899582-0_T_R_1918345176,0.0,0
exm899619-0_T_R_1918201948,0.0,0
exm899660-0_T_R_1918274902,0.0,0
exm899667-0_T_F_1918206835,0.0,0
exm899671-0_T_R_1918344620,0.0,0
exm899672-0_B_R_2058866882,0.0,0
exm899733-0_B_F_1918359941,0.0,0
exm899747-0_T_F_1918244108,0.0,0
exm899749-0_T_F_1918324041,0.0,0
exm899767-0_T_R_1918194438,0.0,0
exm899784-0_T_R_2058862846,0.0,0
exm899786-0_T_R_1918241629,0.0,0
exm899800-0_T_R_1918262402,0.0,0
exm899801-0_B_F_1918279723,0.0,0
exm899869-0_B_F_1918209137,0.0,0
exm899877-0_T_R_1918261502,0.0,0
exm-rs2420525-131_B_F_1990481359,0.0,0
exm899898-0_T_R_2060127523,0.0,0
exm899904-0_T_F_1918233324,0.0,0
exm2249815-0_T_F_1975250706,0.0,0
exm899907-0_T_R_1918377788,0.0,0
exm899910-0_T_F_1918379041,0.0,0
exm899924-0_B_R_1918313918,0.0,0
exm899931-0_T_R_1918264488,0.0,0
exm899940-0_T_F_1918332998,0.0,0
exm899943-0_T_R_1918280822,0.0,0
exm899974-0_T_R_1918269185,0.0,0
exm899993-0_T_F_1918273347,0.0,0
exm900013-0_B_R_1918222707,0.0,0
exm-rs5028798-131_B_F_1990483819,0.0,0
exm2267263-0_B_R_1984839977,0.0,0
exm-rs286913-131_T_R_1990491112,0.0,0
exm900024-0_T_R_1918345418,0.0,0
exm900029-0_B_R_1918252714,0.0,0
exm900030-0_B_R_1918361312,0.0,0
exm900038-0_T_R_1918324430,0.0,0
exm900040-0_T_R_1918393576,0.0,0
exm2273477-4_T_F_1984859326,0.0,0
exm-rs1396883-131_B_R_1990479539,0.0,0
exm-rs12793173-131_T_R_1990488308,0.0,0
exm-rs1998603-131_B_R_1990480521,0.0,0
exm900096-0_B_R_2060123763,0.0,0
exm900105-0_T_R_1918203352,0.0,0
exm900117-0_T_R_1918397038,0.0,0
exm900125-0_B_R_1918338829,0.0,0
exm900157-0_T_F_1918210271,0.0,0
exm900182-0_B_R_1918274122,0.0,0
exm900185-0_T_F_1918306844,0.0,0
exm900195-0_B_F_1918282983,0.0,0
exm900209-0_B_F_1918221666,0.0,0
exm900222-0_B_R_2060143039,0.0,0
exm900245-0_T_F_2060140846,0.0,0
exm2271598-0_T_R_1984840700,0.0,0
exm2264420-0_B_R_2060145768,0.0,0
exm900266-0_B_R_1918198578,0.0,0
exm900279-0_T_F_1918299770,0.0,0
exm900306-0_T_R_1918304482,0.0,0
exm900314-0_B_R_1918345944,0.0,0
exm900317-0_B_F_1918389585,0.0,0
exm900319-0_T_F_1918259271,0.0,0
exm900322-0_T_R_1918283804,0.0,0
exm900329-0_T_R_1918224373,0.0,0
exm900336-0_T_F_1918227266,0.0,0
exm900350-0_T_F_1918395281,0.0,0
exm900364-0_B_R_1918310117,0.0,0
exm2273478-0_B_F_1984859318,0.0,0
exm900453-0_B_F_1918282047,0.0,0
exm900475-0_T_R_1918203532,0.0,0
exm900476-0_B_R_1918369368,0.0,0
exm900490-0_B_R_1918268903,0.0,0
exm900511-0_T_R_2058872454,0.0,0
exm900517-0_B_F_1918333892,0.0,0
exm900547-0_B_R_1918334615,0.0,0
exm900554-0_B_R_1918298689,0.0,0
exm900566-0_B_F_1918194235,0.0,0
exm2267168-0_T_F_1984840168,0.0,0
exm900602-0_T_F_1918228216,0.0,0
exm900610-0_T_F_1918353731,0.0,0
exm900612-0_T_F_1918363141,0.0,0
exm-rs7928794-131_T_F_1990494334,0.0,0
exm900653-0_T_F_1918263557,0.0,0
exm900657-0_T_R_1918192426,0.0,0
exm2271599-0_T_R_1984839971,0.0,0
exm900686-0_B_R_1918341732,0.0,0
exm900690-0_T_F_1918359233,0.0,0
exm2267169-0_T_F_1984840389,0.0,0
exm900728-0_T_F_2058874165,0.0,0
exm900737-0_B_R_1918273796,0.0,0
exm900738-0_T_R_2060141678,0.0,0
exm900770-0_T_R_1918329504,0.0,0
exm900777-0_B_F_1918389027,0.0,0
exm900795-0_T_R_1918211374,0.0,0
exm2271486-0_B_F_1984839972,0.0,0
exm900800-0_T_F_1918301674,0.0,0
exm900809-0_T_F_1918376651,0.0,0
exm900822-0_T_F_1918355919,0.0,0
exm900832-0_T_F_1918390073,0.0,0
exm2249823-0_B_F_1975250406,0.0,0
exm900858-0_B_F_1918242186,0.0,0
exm900880-0_T_F_1918276609,0.0,0
exm900925-0_B_R_1918239575,0.0,0
exm900928-0_T_F_1918223026,0.0,0
exm900939-0_T_F_1918332064,0.0,0
exm900947-0_T_F_1918284195,0.0,0
exm900949-0_T_F_1918363619,0.0,0
exm900950-0_B_R_1918343666,0.0,0
exm900963-0_T_R_1918311988,0.0,0
exm900975-0_T_F_1918306900,0.0,0
exm900989-0_T_F_1918210169,0.0,0
exm901010-0_T_F_2058861667,0.0,0
exm901021-0_B_R_1918255638,0.0,0
exm901022-0_B_R_1918376302,0.0,0
exm901056-0_T_R_1918271846,0.0,0
exm901067-0_B_F_2060142424,0.0,0
exm901096-0_B_R_1918368718,0.0,0
exm901097-0_T_R_1918250298,0.0,0
exm901101-0_B_R_1918341368,0.0,0
exm901126-0_T_F_1918213431,0.0,0
exm-rs957162-131_T_F_1990495005,0.0,0
exm2267170-0_T_F_1984839828,0.0,0
exm2267264-0_B_R_1984840207,0.0,0
exm2271487-0_T_R_1984840732,0.0,0
exm2271488-0_B_F_1984840437,0.0,0
exm-rs16930685-131_B_F_1990479968,0.0,0
exm2271600-0_T_R_1984840510,0.0,0
exm2271489-0_T_R_1984840047,0.0,0
exm2267265-0_T_F_1984840557,0.0,0
exm2264421-0_B_R_2060135552,0.0,0
exm2249833-0_B_F_1975250812,0.0,0
exm-rs12808199-131_B_R_1990479253,0.0,0
exm2271601-0_B_F_1984839848,0.0,0
exm2267171-0_B_R_2060122576,0.0,0
exm901152-0_T_R_1918334897,0.0,0
exm901153-0_B_R_1918294221,0.0,0
exm901203-0_B_F_1918225634,0.0,0
exm2271602-0_T_R_1984839879,0.0,0
exm-rs4611189-131_T_F_1990492371,0.0,0
exm2271491-0_T_R_1984839985,0.0,0
exm-rs10837607-131_B_R_1990478182,0.0,0
exm2271603-0_B_F_1984840042,0.0,0
exm2264422-0_B_R_1984839921,0.0,0
exm-rs1484948-131_T_R_2060130784,0.0,0
exm-rs9300039-131_B_R_1990485962,0.0,0
exm2259779-0_B_R_1975240718,0.0,0
exm2267173-0_T_F_1984840419,0.0,0
exm2271604-0_B_F_1984840407,0.0,0
exm2271492-0_B_F_1984840216,0.0,0
exm-rs10501293-131_T_R_1990487079,0.0,0
exm2249852-0_T_F_2060139885,0.0,0
exm901264-0_B_R_1918380824,0.0,0
exm901336-0_B_R_1918197566,0.0,0
exm901353-0_B_F_1918368291,0.0,0
exm1709660-0_T_F_1927351908,0.0,0
exm901380-0_T_F_1918324311,0.0,0
exm901388-0_T_R_1918212300,0.0,0
exm2249857-0_T_R_1975240750,0.0,0
exm901441-0_T_F_1918325705,0.0,0
exm901458-0_B_F_1918273399,0.0,0
exm901472-0_T_R_1918244851,0.0,0
exm901481-0_B_F_1918222490,0.0,0
exm2249858-0_B_F_1975250726,0.0,0
exm901492-0_T_F_1918358127,0.0,0
exm901500-0_T_R_2060141508,0.0,0
exm901502-0_T_R_1918312756,0.0,0
exm901516-0_B_R_1918270643,0.0,0
exm901517-0_T_R_1918229849,0.0,0
exm2267267-0_T_F_1984839994,0.0,0
exm901540-0_T_F_1918394929,0.0,0
exm901549-0_T_F_1918290118,0.0,0
exm901553-0_B_R_2060123689,0.0,0
exm1709767-0_T_F_2060147908,0.0,0
exm901557-0_B_F_1918294750,0.0,0
exm901589-0_T_R_1918263164,0.0,0
exm901606-0_B_R_1918276464,0.0,0
exm901623-0_B_F_1918299490,0.0,0
exm901632-0_T_R_1918380950,0.0,0
exm901644-0_B_R_1918381836,0.0,0
exm901655-0_B_R_1918228585,0.0,0
exm-rs178523-131_B_R_1990480308,0.0,0
exm901677-0_T_F_1918341325,0.0,0
exm901682-0_T_F_1918317171,0.0,0
exm901705-0_B_R_1918330364,0.0,0
exm901715-0_B_F_1918249811,0.0,0
exm901719-0_B_F_1918230446,0.0,0
exm901722-0_T_R_1918291221,0.0,0
exm901735-0_T_R_1918226389,0.0,0
exm901742-0_B_R_1918197532,0.0,0
exm901751-0_T_F_1918380833,0.0,0
exm901757-0_T_F_1918236370,0.0,0
exm901767-0_B_F_2060123780,0.0,0
exm901770-0_B_F_1918363855,0.0,0
exm901796-0_T_R_1918353024,0.0,0
exm901826-0_T_R_2058874166,0.0,0
exm901829-0_B_R_1918279436,0.0,0
exm901836-0_B_F_1918194119,0.0,0
exm901861-0_B_R_1918193360,0.0,0
exm901876-0_B_R_1918248572,0.0,0
exm901878-0_T_R_1918219946,0.0,0
exm901889-0_B_R_1918215142,0.0,0
exm901905-0_B_R_1918198382,0.0,0
exm901906-0_B_F_1918264313,0.0,0
exm901924-0_T_R_1918293395,0.0,0
exm-rs7946749-131_T_R_1990494345,0.0,0
exm2249862-0_B_F_2060133249,0.0,0
exm901948-0_T_F_1918367589,0.0,0
exm901963-0_B_F_2060131672,0.0,0
exm901981-0_T_F_1918360027,0.0,0
exm901984-0_T_R_1918332293,0.0,0
exm901988-0_B_F_1918389285,0.0,0
exm902000-0_T_R_1918361712,0.0,0
exm902002-0_T_R_1918354668,0.0,0
exm902024-0_T_F_1918394429,0.0,0
exm902048-0_B_R_1918206742,0.0,0
exm902062-0_T_R_1918332611,0.0,0
exm902074-0_T_R_1918262970,0.0,0
exm902102-0_B_F_1918289924,0.0,0
exm902139-0_B_R_1918360378,0.0,0
exm902154-0_T_R_1918295063,0.0,0
exm902160-0_B_R_1918215916,0.0,0
exm902184-0_T_F_1918206041,0.0,0
exm-rs2863174-131_B_F_1990482077,0.0,0
exm902197-0_B_R_1918201736,0.0,0
exm2249869-0_B_F_1975250182,0.0,0
exm2267175-0_B_R_1984839925,0.0,0
exm902274-0_T_F_1918220375,0.0,0
exm902280-0_B_R_1918194008,0.0,0
exm-rs2593727-131_T_R_1990490714,0.0,0
exm2249873-0_B_F_1975250528,0.0,0
exm902321-0_B_F_1918325697,0.0,0
exm902327-0_B_F_1918212001,0.0,0
exm902332-0_B_R_1918361872,0.0,0
exm902337-0_T_F_1918280699,0.0,0
exm902339-0_T_F_1918355249,0.0,0
exm902341-0_T_F_1918214445,0.0,0
exm902350-0_B_R_1918268625,0.0,0
exm1710765-0_B_F_1927366408,0.0,0
exm902362-0_B_R_1918354840,0.0,0
exm-rs7945565-131_B_R_1990485463,0.0,0
exm902384-0_T_F_1918251047,0.0,0
exm902424-0_B_R_1918344394,0.0,0
exm902443-0_B_R_1918203090,0.0,0
exm902473-0_B_F_1918322451,0.0,0
exm902479-0_B_R_1918207702,0.0,0
exm902486-0_T_R_1918289070,0.0,0
exm902564-0_T_F_1918372891,0.0,0
exm902574-0_T_F_1918316201,0.0,0
exm902584-0_B_F_1918379897,0.0,0
exm902588-0_B_R_1918309787,0.0,0
exm2271606-0_T_R_1984840484,0.0,0
exm902614-0_B_R_2060132337,0.0,0
exm902628-0_T_R_1918372320,0.0,0
exm902635-0_T_R_1918383870,0.0,0
exm902645-0_B_F_1918198231,0.0,0
exm902650-0_B_R_1918248460,0.0,0
exm902668-0_B_R_1918316712,0.0,0
exm902700-0_T_F_1918383289,0.0,0
exm902711-0_B_F_1918234330,0.0,0
exm902717-0_B_R_1918310525,0.0,0
exm902721-0_B_F_1918255647,0.0,0
exm902727-0_T_F_2060140859,0.0,0
exm902731-0_B_R_1918325054,0.0,0
exm902740-0_B_R_2058866892,0.0,0
exm902753-0_T_R_1918367172,0.0,0
exm902762-0_T_F_1918217119,0.0,0
exm902773-0_B_F_1918293406,0.0,0
exm902777-0_B_R_1918246836,0.0,0
exm902802-0_T_F_1918264323,0.0,0
exm902820-0_T_R_1918219830,0.0,0
exm902843-0_T_R_1918374834,0.0,0
exm902868-0_B_F_1918293862,0.0,0
exm-rs16938437-131_T_R_1990489062,0.0,0
exm-rs10437653-131_B_R_1990477829,0.0,0
exm-rs12280680-131_T_F_1990487996,0.0,0
exm2267176-0_B_R_1984840666,0.0,0
exm902903-0_T_F_2058872459,0.0,0
exm902926-0_T_F_1918222890,0.0,0
exm902934-0_T_F_1918311046,0.0,0
exm902938-0_B_R_1918368136,0.0,0
exm902953-0_T_R_1918292123,0.0,0
exm902960-0_T_F_1918268766,0.0,0
exm-rs11038871-131_T_R_1990487442,0.0,0
exm902973-0_T_F_1918209041,0.0,0
exm902975-0_B_F_1918395345,0.0,0
exm902976-0_T_F_1918380417,0.0,0
exm903000-0_B_F_1918254491,0.0,0
exm903016-0_T_F_1918383509,0.0,0
exm903158-0_T_F_1918334516,0.0,0
exm903200-0_T_F_1918347474,0.0,0
exm903271-0_B_R_1918378558,0.0,0
exm903274-0_B_R_1918296931,0.0,0
exm903276-0_B_R_1918278136,0.0,0
exm903324-0_T_R_1918331402,0.0,0
exm903334-0_T_R_1918293043,0.0,0
exm903342-0_T_F_1918219509,0.0,0
exm903345-0_B_R_1918253504,0.0,0
exm903395-0_T_F_1918345431,0.0,0
exm903413-0_B_R_1918250624,0.0,0
exm903424-0_T_F_1918216621,0.0,0
exm1711255-0_T_R_1927380865,0.0,0
exm903474-0_B_R_1918361666,0.0,0
exm903480-0_T_F_1918216817,0.0,0
exm903492-0_T_R_1918229897,0.0,0
exm903495-0_B_R_1918292001,0.0,0
exm903510-0_B_R_1918292531,0.0,0
exm2249881-0_T_R_1975240690,0.0,0
exm903526-0_B_F_1918253089,0.0,0
exm903527-0_T_F_1918258181,0.0,0
exm903543-0_B_R_1918236555,0.0,0
exm903591-0_T_F_2060141517,0.0,0
exm903592-0_B_R_2060419454,0.0,0
exm903635-0_B_F_1918357027,0.0,0
exm903642-0_B_R_1918314448,0.0,0
exm-rs3136441-131_B_F_1990482633,0.0,0
exm903717-0_T_R_1918237369,0.0,0
exm903722-0_T_R_1918370708,0.0,0
exm1711404-0_B_R_1927378509,0.0,0
exm903765-0_T_R_1918269107,0.0,0
exm2249884-0_T_F_1975250730,0.0,0
exm903773-0_B_R_1918193738,0.0,0
exm903784-0_T_F_1918313423,0.0,0
exm903847-0_T_R_1918385922,0.0,0
exm903865-0_T_F_1918321709,0.0,0
exm903879-0_B_F_1918277213,0.0,0
exm-rs1007738-131_B_R_1990477679,0.0,0
exm903964-0_T_R_1918377464,0.0,0
exm903976-0_B_F_1918324819,0.0,0
exm903982-0_B_F_1918330471,0.0,0
exm903983-0_T_F_1918388135,0.0,0
exm903993-0_B_F_1918335290,0.0,0
exm904003-0_T_R_1918218962,0.0,0
exm904010-0_T_R_1918288440,0.0,0
exm904017-0_B_R_1918369634,0.0,0
exm904065-0_B_F_1918197281,0.0,0
exm904066-0_T_F_1918259761,0.0,0
exm904073-0_B_F_1918344209,0.0,0
exm904081-0_T_R_1918252324,0.0,0
exm904127-0_B_F_1918219015,0.0,0
exm904128-0_T_F_1918367895,0.0,0
exm904131-0_B_F_1918246669,0.0,0
exm904145-0_B_F_1918219627,0.0,0
exm904153-0_T_F_1918279797,0.0,0
exm904170-0_B_R_1918256498,0.0,0
exm904180-0_T_R_1918214036,0.0,0
exm904187-0_T_F_1918316079,0.0,0
exm904193-0_B_F_1918238810,0.0,0
exm904204-0_T_R_1918229695,0.0,0
exm1711650-0_T_R_1927358233,0.0,0
exm904220-0_T_R_1918395480,0.0,0
exm904230-0_B_R_1918358710,0.0,0
exm2264447-0_B_R_2060421147,0.0,0
exm904235-0_B_R_1918367494,0.0,0
exm-rs7117404-131_T_F_1990493652,0.0,0
exm904268-0_T_R_1918218650,0.0,0
exm904275-0_T_F_1918388555,0.0,0
exm904281-0_T_F_1918223856,0.0,0
exm904297-0_B_R_1918358722,0.0,0
exm904318-0_B_F_1918326411,0.0,0
exm904319-0_B_F_1918288725,0.0,0
exm1711783-0_B_R_1927397885,0.0,0
exm904358-0_B_F_1918363401,0.0,0
exm904363-0_T_F_1918274247,0.0,0
exm904382-0_B_R_1918193746,0.0,0
exm904398-0_B_F_1918216335,0.0,0
exm904435-0_B_R_1918251462,0.0,0
exm904446-0_T_F_1918371163,0.0,0
exm904462-0_T_F_1918247727,0.0,0
exm904482-0_B_R_1918340316,0.0,0
exm904496-0_T_R_1918224471,0.0,0
exm904526-0_B_F_1918223064,0.0,0
exm904548-0_B_R_1918254164,0.0,0
exm904552-0_T_F_1918311983,0.0,0
exm904562-0_T_F_1918374497,0.0,0
exm904572-0_T_F_1918378525,0.0,0
exm904585-0_T_R_1918237429,0.0,0
exm904624-0_B_F_1918293530,0.0,0
exm-rs7120118-131_T_R_1990493659,0.0,0
exm2271498-0_T_R_1984839953,0.0,0
exm904707-0_T_F_1918365957,0.0,0
exm904721-0_T_F_1918297440,0.0,0
exm904723-0_T_F_1918213615,0.0,0
exm904732-0_T_F_1918255689,0.0,0
exm904734-0_B_R_1918227549,0.0,0
exm2249889-0_T_F_1975250370,0.0,0
exm904774-0_T_F_1918379935,0.0,0
exm2249890-0_B_F_1975250662,0.0,0
exm904775-0_T_R_1918285036,0.0,0
exm904786-0_B_R_1918262264,0.0,0
exm2249891-0_T_R_1975250979,0.0,0
exm904806-0_T_F_1918214009,0.0,0
exm904813-0_T_R_1918198982,0.0,0
exm904828-0_T_F_1918371657,0.0,0
exm-rs10838687-131_B_F_1990478183,0.0,0
exm904862-0_T_F_1918210253,0.0,0
exm904886-0_B_R_1918351317,0.0,0
exm-rs7944584-131_B_R_1990485461,0.0,0
exm904911-0_T_R_1918225457,0.0,0
exm904927-0_B_F_1918389157,0.0,0
exm1712034-0_B_F_1927365096,0.0,0
exm904937-0_T_F_1918260927,0.0,0
exm904958-0_T_R_1918243671,0.0,0
exm904971-0_T_F_1918216353,0.0,0
